change_type,entity_type,category,ticker,name,horizon_months,previous_rank,current_rank,rank_delta,previous_return,current_return,return_delta,previous_report_date,current_report_date,detail
within_category,stock,"Crop inputs, equipment, and irrigation",AGCO,AGCO,24,9,8,1,0.121225777377,0.241348614666,0.120122837289,2026-08-20,2026-08-27,"AGCO moved from rank #9 to #8 within Crop inputs, equipment, and irrigation at 24 months; return +12.1% to +24.1%."
within_category,stock,"Crop inputs, equipment, and irrigation",AGCO,AGCO,3,10,9,1,-0.132874444541,-0.0238011900595,0.109073254482,2026-08-20,2026-08-27,"AGCO moved from rank #10 to #9 within Crop inputs, equipment, and irrigation at 3 months; return -13.3% to -2.4%."
within_category,stock,"Crop inputs, equipment, and irrigation",BASFY,BASF,12,8,8,0,0.0521428571429,0.0967982129561,0.0446553558132,2026-08-20,2026-08-27,"BASF moved from rank #8 to #8 within Crop inputs, equipment, and irrigation at 12 months; return +5.2% to +9.7%."
within_category,stock,"Crop inputs, equipment, and irrigation",BASFY,BASF,24,8,9,-1,0.226988754686,0.165348101266,-0.06164065342,2026-08-20,2026-08-27,"BASF moved from rank #8 to #9 within Crop inputs, equipment, and irrigation at 24 months; return +22.7% to +16.5%."
within_category,stock,"Crop inputs, equipment, and irrigation",BASFY,BASF,3,6,8,-2,-0.0140562248996,-0.00874831763122,0.00530790726838,2026-08-20,2026-08-27,"BASF moved from rank #6 to #8 within Crop inputs, equipment, and irrigation at 3 months; return -1.4% to -0.9%."
within_category,stock,"Crop inputs, equipment, and irrigation",BAYRY,Bayer,12,1,1,0,0.715166461159,0.692214111922,-0.022952349237,2026-08-20,2026-08-27,"Bayer moved from rank #1 to #1 within Crop inputs, equipment, and irrigation at 12 months; return +71.5% to +69.2%."
within_category,stock,"Crop inputs, equipment, and irrigation",BAYRY,Bayer,24,1,1,0,0.774234693878,0.804150453956,0.029915760078,2026-08-20,2026-08-27,"Bayer moved from rank #1 to #1 within Crop inputs, equipment, and irrigation at 24 months; return +77.4% to +80.4%."
within_category,stock,"Crop inputs, equipment, and irrigation",BAYRY,Bayer,3,1,1,0,0.226631393298,0.263396911898,0.0367655186,2026-08-20,2026-08-27,"Bayer moved from rank #1 to #1 within Crop inputs, equipment, and irrigation at 3 months; return +22.7% to +26.3%."
within_category,stock,"Crop inputs, equipment, and irrigation",CF,CF Industries,12,2,2,0,0.393187404893,0.455703532137,0.062516127244,2026-08-20,2026-08-27,"CF Industries moved from rank #2 to #2 within Crop inputs, equipment, and irrigation at 12 months; return +39.3% to +45.6%."
within_category,stock,"Crop inputs, equipment, and irrigation",CF,CF Industries,24,6,4,2,0.486635023732,0.540063709875,0.053428686143,2026-08-20,2026-08-27,"CF Industries moved from rank #6 to #4 within Crop inputs, equipment, and irrigation at 24 months; return +48.7% to +54.0%."
within_category,stock,"Crop inputs, equipment, and irrigation",CF,CF Industries,3,8,4,4,-0.0347120843471,0.0804538421867,0.115165926534,2026-08-20,2026-08-27,"CF Industries moved from rank #8 to #4 within Crop inputs, equipment, and irrigation at 3 months; return -3.5% to +8.0%."
within_category,stock,"Crop inputs, equipment, and irrigation",CNH,CNH Industrial,12,10,10,0,-0.155172413793,-0.0372825186413,0.117889895152,2026-08-20,2026-08-27,"CNH Industrial moved from rank #10 to #10 within Crop inputs, equipment, and irrigation at 12 months; return -15.5% to -3.7%."
within_category,stock,"Crop inputs, equipment, and irrigation",CNH,CNH Industrial,24,10,10,0,0.0510725229826,0.145956607495,0.0948840845124,2026-08-20,2026-08-27,"CNH Industrial moved from rank #10 to #10 within Crop inputs, equipment, and irrigation at 24 months; return +5.1% to +14.6%."
within_category,stock,"Crop inputs, equipment, and irrigation",CNH,CNH Industrial,3,7,3,4,-0.0162523900574,0.104562737643,0.1208151277,2026-08-20,2026-08-27,"CNH Industrial moved from rank #7 to #3 within Crop inputs, equipment, and irrigation at 3 months; return -1.6% to +10.5%."
within_category,stock,"Crop inputs, equipment, and irrigation",CTVA,Corteva,12,7,7,0,0.0768914473684,0.10462481674,0.0277333693716,2026-08-20,2026-08-27,"Corteva moved from rank #7 to #7 within Crop inputs, equipment, and irrigation at 12 months; return +7.7% to +10.5%."
within_category,stock,"Crop inputs, equipment, and irrigation",CTVA,Corteva,24,7,7,0,0.465858208955,0.491720662347,0.025862453392,2026-08-20,2026-08-27,"Corteva moved from rank #7 to #7 within Crop inputs, equipment, and irrigation at 24 months; return +46.6% to +49.2%."
within_category,stock,"Crop inputs, equipment, and irrigation",CTVA,Corteva,3,5,6,-1,-0.00291878172589,0.0374264613844,0.0403452431103,2026-08-20,2026-08-27,"Corteva moved from rank #5 to #6 within Crop inputs, equipment, and irrigation at 3 months; return -0.3% to +3.7%."
